id,task_id,agent_name,assigned_at
22cc8261-b7b6-4217-b70a-a66d75cc92ed,694be92f-2d90-4b06-b85a-bc8f2308a727,develop-694be92f-2d90-4b06-b85a-bc8f2308a727-1775436344204,2026-04-06 00:45:45.207688+00
da862e42-948f-48a1-a384-234dd8de8fad,c7894170-ab10-4a62-94da-576849c812a5,plan-c7894170-ab10-4a62-94da-576849c812a5-1775454784699,2026-04-06 05:53:04.70452+00
18ca8bd3-dcfb-4d37-b878-f888f538b94b,d7d84142-d016-422d-8e9c-a37c42d86917,merge-d7d84142-d016-422d-8e9c-a37c42d86917-1775454784781,2026-04-06 05:53:04.793904+00
4f157da3-970a-44bf-a451-0a55dc94f4f2,156927ec-20f1-4a52-a10b-d6b82a4ac529,develop-156927ec-20f1-4a52-a10b-d6b82a4ac529-1775465558875,2026-04-06 08:52:39.207307+00
2ffc8810-e4a9-47de-9224-68b5462afb95,9d595ca9-e127-4bac-8811-5cea77c95b6c,review-corr-9d595ca9-e127-4bac-8811-5cea77c95b6c-1775470679,2026-04-06 10:17:59.702136+00
20280517-c4ff-4ea0-b5b2-33208c28e402,41a0d6c1-2b4e-48ba-8a34-4c1191baa4d5,merge-41a0d6c1-2b4e-48ba-8a34-4c1191baa4d5-1775470679755,2026-04-06 10:17:59.771985+00
47455434-0b66-4f00-a5b0-dbedb062cd2f,8018bc16-f870-46fa-b01d-22a24429686e,develop-8018bc16-f870-46fa-b01d-22a24429686e-1775436366799,2026-04-06 00:46:06.818436+00
cbea0a16-0063-42b3-b18f-c6304f303b24,d7d84142-d016-422d-8e9c-a37c42d86917,plan-d7d84142-d016-422d-8e9c-a37c42d86917-1775454842625,2026-04-06 05:54:02.630086+00
8a6c03e4-1151-4991-b5c6-82728a129a98,d79c5d21-5dec-4d59-b02a-2527f0ba2557,merge-d79c5d21-5dec-4d59-b02a-2527f0ba2557-1775465625302,2026-04-06 08:53:45.315065+00
cf2dd31d-3cf3-42d7-8fea-4ba0b8854523,1eb1c49a-7236-4b0d-9ceb-303d4459a3aa,develop-1eb1c49a-7236-4b0d-9ceb-303d4459a3aa-1775470989682,2026-04-06 10:23:09.775297+00
66791ef8-f978-44b6-aa1d-8dd635b8fe8e,3825e28a-cf87-44e4-a302-247bc0bd0f48,build-3825e28a-1775470990012,2026-04-06 10:23:10.029235+00
d8204409-9394-4d85-a4e4-cc44f308930b,3825e28a-cf87-44e4-a302-247bc0bd0f48,merge-3825e28a-cf87-44e4-a302-247bc0bd0f48-1775482235640,2026-04-06 13:30:35.660987+00
0a8bab0e-6fbb-41be-9f65-f19d696f6301,d7d84142-d016-422d-8e9c-a37c42d86917,develop-d7d84142-d016-422d-8e9c-a37c42d86917-1775436446591,2026-04-06 00:47:26.612484+00
ef483ad1-5522-4b8e-9c35-d2557b1c55d9,8fd4c2cd-de08-4599-b704-7b9eeb2d1909,develop-8fd4c2cd-de08-4599-b704-7b9eeb2d1909-1775436446623,2026-04-06 00:47:27.199641+00
409050f9-8c1b-45f2-9e97-dba376aa11bd,26815bab-48ab-4cb9-a778-eb7eb87e6e2a,develop-26815bab-48ab-4cb9-a778-eb7eb87e6e2a-1775436447214,2026-04-06 00:47:28.210356+00
316fb043-d0e4-4657-bc3c-c1f550922a22,d4e00451-5f43-4e7b-9c21-b1b4f8d9f3c5,develop-d4e00451-5f43-4e7b-9c21-b1b4f8d9f3c5-1775436448234,2026-04-06 00:47:29.058918+00
e83b9cef-b475-44aa-b266-3f46bea543c1,ffa24c51-d8bd-48cf-8fcb-1361dfa94c4c,develop-ffa24c51-d8bd-48cf-8fcb-1361dfa94c4c-1775436449074,2026-04-06 00:47:29.211659+00
c7657ac0-2f06-45db-bea7-acaca36afc3c,220825ee-c005-4c94-a289-e7c95bb906c0,develop-220825ee-c005-4c94-a289-e7c95bb906c0-1775436449239,2026-04-06 00:47:30.209336+00
83b0927c-2db0-4446-9725-0c75d042f363,442c4bca-5c3f-4e50-b42f-32cdc3aec723,develop-442c4bca-5c3f-4e50-b42f-32cdc3aec723-1775436450241,2026-04-06 00:47:30.563873+00
8f2067de-a195-4fb2-b5ce-58646e67a723,dfc431bc-769f-49e3-83e2-323171a40f5b,develop-dfc431bc-769f-49e3-83e2-323171a40f5b-1775436450592,2026-04-06 00:47:31.209337+00
dface07e-6737-4f61-9b82-1eed932cb39e,d79c5d21-5dec-4d59-b02a-2527f0ba2557,deploy-d79c5d21-1775465669224,2026-04-06 08:54:29.248303+00
09f7d856-5128-42ae-afb9-201e85c32437,13ea9b23-9b8e-4886-9dfb-7c0d19e5cd06,develop-13ea9b23-9b8e-4886-9dfb-7c0d19e5cd06-1775436496871,2026-04-06 00:48:16.948225+00
2f05c573-4e04-4c99-ae8c-78e68c2ac5d2,2431486f-adf4-494e-be1a-bb3d20d92745,develop-2431486f-adf4-494e-be1a-bb3d20d92745-1775436496960,2026-04-06 00:48:17.051531+00
bd464c52-93c3-432e-8062-645abaeb75ee,db0fcd31-f8ed-4720-aa6c-98a498cbbd0c,develop-db0fcd31-f8ed-4720-aa6c-98a498cbbd0c-1775436497067,2026-04-06 00:48:17.210087+00
b7381464-129a-4a49-9f16-ec9efc794490,3c2166ef-7c66-4c11-8c90-e677c1376166,develop-3c2166ef-7c66-4c11-8c90-e677c1376166-1775436497232,2026-04-06 00:48:18.207374+00
e63f6e67-c3f4-4daf-813b-cf4cdc6a3f38,9d595ca9-e127-4bac-8811-5cea77c95b6c,develop-9d595ca9-e127-4bac-8811-5cea77c95b6c-1775436498223,2026-04-06 00:48:19.208609+00
29a26151-6b17-45d5-8139-69598305a7e9,41a0d6c1-2b4e-48ba-8a34-4c1191baa4d5,develop-41a0d6c1-2b4e-48ba-8a34-4c1191baa4d5-1775436499223,2026-04-06 00:48:20.114905+00
d9560c21-2a3a-4d8c-8998-e907f840b01a,bf5424f6-adee-417f-b2a4-2558e9be9fc5,develop-bf5424f6-adee-417f-b2a4-2558e9be9fc5-1775436500131,2026-04-06 00:48:20.215719+00
4136c935-88ff-428d-be93-b566c293da1c,3825e28a-cf87-44e4-a302-247bc0bd0f48,develop-3825e28a-cf87-44e4-a302-247bc0bd0f48-1775436500230,2026-04-06 00:48:20.563276+00
f484a2e1-984d-4607-a138-8060f7c7652a,3a9aff3a-9e45-4557-896b-7015709ad993,develop-3a9aff3a-9e45-4557-896b-7015709ad993-1775436500579,2026-04-06 00:48:21.208347+00
ce20c933-ccc4-469a-9de5-65aeacf3c746,a4f9e580-cf01-418f-a396-0ee633fdf7a6,develop-a4f9e580-cf01-418f-a396-0ee633fdf7a6-1775436501221,2026-04-06 00:48:22.208552+00
0c16ecfc-fa00-41b2-b1dc-af003b5da970,9c29ba56-fbb4-41f7-8bb3-4de282dc09eb,develop-9c29ba56-fbb4-41f7-8bb3-4de282dc09eb-1775436502220,2026-04-06 00:48:23.201677+00
34539df6-9122-4501-9286-884db6a7f8da,c7894170-ab10-4a62-94da-576849c812a5,develop-c7894170-ab10-4a62-94da-576849c812a5-1775436503215,2026-04-06 00:48:24.207941+00
64a2977f-6925-403e-93ae-c87d8d25bdd0,765e48bb-fb3f-447d-b0a1-f012e662c299,develop-765e48bb-fb3f-447d-b0a1-f012e662c299-1775436504219,2026-04-06 00:48:25.208395+00
fc26de06-777b-438f-aae1-cde53ed1b8e2,1eb1c49a-7236-4b0d-9ceb-303d4459a3aa,develop-1eb1c49a-7236-4b0d-9ceb-303d4459a3aa-1775436505223,2026-04-06 00:48:26.20911+00
579c0d72-3dab-4d4c-baa6-733f3378eb02,21ba6cd2-3d4e-493a-b749-4ce390b41cc5,develop-21ba6cd2-3d4e-493a-b749-4ce390b41cc5-1775436506229,2026-04-06 00:48:27.211375+00
1afa152b-8ade-4292-9d16-d2518ce253f3,f0cbff08-b0be-4081-81c1-65c59aedc56e,develop-f0cbff08-b0be-4081-81c1-65c59aedc56e-1775436507243,2026-04-06 00:48:28.212467+00
bf8273f0-afec-4acd-bcc2-2d59afb26cf4,c7894170-ab10-4a62-94da-576849c812a5,develop-c7894170-ab10-4a62-94da-576849c812a5-1775455152282,2026-04-06 05:59:12.37395+00
dd429490-3182-41f1-bc8c-49a8c59994cf,2431486f-adf4-494e-be1a-bb3d20d92745,deploy-2431486f-1775471006428,2026-04-06 10:23:26.445288+00
77060243-9be4-44b5-b549-8cddf834f4db,3825e28a-cf87-44e4-a302-247bc0bd0f48,deploy-3825e28a-1775482278254,2026-04-06 13:31:18.281341+00
a96a4a99-3a16-40d9-b9c7-498e85e6d3b5,8cdfd25f-e087-455b-a58d-44eb898868b3,develop-8cdfd25f-e087-455b-a58d-44eb898868b3-1775436508233,2026-04-06 00:48:29.208346+00
ad15b6a2-2fc4-49f9-96e0-cbe0cc5c732d,f0cbff08-b0be-4081-81c1-65c59aedc56e,build-f0cbff08-1775455164855,2026-04-06 05:59:24.869571+00
ab126203-669d-4085-9d57-959c16edbe67,2393c86c-bb6a-42e5-a3b2-74bd7ce34ac6,plan-2393c86c-bb6a-42e5-a3b2-74bd7ce34ac6-1775471041552,2026-04-06 10:24:01.558968+00
73a48c40-690e-4564-ae2b-bfa65cabe992,6d056945-fc79-4d8f-920b-e0c23a94d96a,plan-6d056945-fc79-4d8f-920b-e0c23a94d96a-1775482462908,2026-04-06 13:34:22.915896+00
6e1b98a9-d977-4b72-9d1c-cea4419462d5,694be92f-2d90-4b06-b85a-bc8f2308a727,build-694be92f-1775436575281,2026-04-06 00:49:35.295319+00
f1e9e78e-f479-47a1-b2fe-d24e00797481,d7d84142-d016-422d-8e9c-a37c42d86917,develop-d7d84142-d016-422d-8e9c-a37c42d86917-1775455481645,2026-04-06 06:04:42.19802+00
cd384693-5a04-413b-8df7-e015093ac135,f0cbff08-b0be-4081-81c1-65c59aedc56e,build-f0cbff08-1775455483200,2026-04-06 06:04:43.222691+00
ce3009c5-d37c-41a1-b765-482f9b639737,1eb1c49a-7236-4b0d-9ceb-303d4459a3aa,develop-1eb1c49a-7236-4b0d-9ceb-303d4459a3aa-1775471341435,2026-04-06 10:29:01.460278+00
1790347c-e618-4d2e-bb86-9da38490b2e8,2393c86c-bb6a-42e5-a3b2-74bd7ce34ac6,plan-2393c86c-bb6a-42e5-a3b2-74bd7ce34ac6-1775471372290,2026-04-06 10:29:32.296069+00
f5f367c3-2cdc-43db-a6f5-fc9d094391e2,0b393d3e-1bce-4f71-a752-2f67de8c6f6d,plan-0b393d3e-1bce-4f71-a752-2f67de8c6f6d-1775482462931,2026-04-06 13:34:22.937234+00
46b74ceb-621f-4c78-90b2-c1dbecb1bbf8,694be92f-2d90-4b06-b85a-bc8f2308a727,review-corr-694be92f-2d90-4b06-b85a-bc8f2308a727-1775436637,2026-04-06 00:50:37.273014+00
08a4fbfa-3526-45d2-a46a-5b73ae6368bd,c7894170-ab10-4a62-94da-576849c812a5,develop-c7894170-ab10-4a62-94da-576849c812a5-1775455788524,2026-04-06 06:09:48.543224+00
a88367ac-ea9b-4839-b4ed-f0e933fbaaa8,156927ec-20f1-4a52-a10b-d6b82a4ac529,build-156927ec-1775465807579,2026-04-06 08:56:47.802529+00
5210b10c-9bc8-4d67-b525-c8002e1b9fb9,3825e28a-cf87-44e4-a302-247bc0bd0f48,review-corr-3825e28a-cf87-44e4-a302-247bc0bd0f48-1775471355,2026-04-06 10:29:15.753679+00
19230666-74b7-4533-a218-c561c1453cfd,9d595ca9-e127-4bac-8811-5cea77c95b6c,merge-9d595ca9-e127-4bac-8811-5cea77c95b6c-1775471355823,2026-04-06 10:29:15.84065+00
31aa3309-b6b2-4c13-b225-7a8b9398224a,3a9aff3a-9e45-4557-896b-7015709ad993,plan-3a9aff3a-9e45-4557-896b-7015709ad993-1775471372264,2026-04-06 10:29:32.272718+00
aa9c306c-b8c1-4912-b4e5-90ec53880b9f,6d056945-fc79-4d8f-920b-e0c23a94d96a,develop-6d056945-fc79-4d8f-920b-e0c23a94d96a-1775482564270,2026-04-06 13:36:04.298009+00
989501a5-6d30-41c3-a8e3-84f4121c803e,0b393d3e-1bce-4f71-a752-2f67de8c6f6d,develop-0b393d3e-1bce-4f71-a752-2f67de8c6f6d-1775482564309,2026-04-06 13:36:05.208522+00
8b7c9388-a92f-40f5-a110-c236ca5f9edc,d4e00451-5f43-4e7b-9c21-b1b4f8d9f3c5,build-d4e00451-1775436664444,2026-04-06 00:51:04.613945+00
1fce3f4e-0da0-4438-9dc9-4b87901a7c32,f0cbff08-b0be-4081-81c1-65c59aedc56e,review-corr-f0cbff08-b0be-4081-81c1-65c59aedc56e-1775455788,2026-04-06 06:09:48.715697+00
ddbc52e6-85fe-47a5-b08d-a1a1264f1589,1eb1c49a-7236-4b0d-9ceb-303d4459a3aa,develop-1eb1c49a-7236-4b0d-9ceb-303d4459a3aa-1775471978883,2026-04-06 10:39:38.914451+00
788617a4-ab59-4936-81b8-38bacbe6781b,3825e28a-cf87-44e4-a302-247bc0bd0f48,merge-3825e28a-cf87-44e4-a302-247bc0bd0f48-1775471979008,2026-04-06 10:39:39.024993+00
9269e453-eb35-457d-9c63-5f9cf205ed11,9d595ca9-e127-4bac-8811-5cea77c95b6c,deploy-9d595ca9-1775471979316,2026-04-06 10:39:39.336475+00
b80b226b-9562-4e19-aa0c-649ad739dd39,e2f8611d-6e34-4d7a-a3f0-0c178303ad4b,develop-e2f8611d-6e34-4d7a-a3f0-0c178303ad4b-1775424863731,2026-04-05 21:34:23.805639+00
81368bb0-6073-402f-bee5-c252802e2026,694be92f-2d90-4b06-b85a-bc8f2308a727,merge-694be92f-2d90-4b06-b85a-bc8f2308a727-1775436725097,2026-04-06 00:52:05.11641+00
ef47a82a-018a-4efc-a225-f724761576cf,156927ec-20f1-4a52-a10b-d6b82a4ac529,review-corr-156927ec-20f1-4a52-a10b-d6b82a4ac529-1775465879,2026-04-06 08:57:59.550826+00
4403631a-b709-4d74-8ad5-d2419ee48c7a,3a9aff3a-9e45-4557-896b-7015709ad993,develop-3a9aff3a-9e45-4557-896b-7015709ad993-1775472287536,2026-04-06 10:44:47.633962+00
20e69ac8-a8f6-47f8-b62e-dfa315d34b9a,0b393d3e-1bce-4f71-a752-2f67de8c6f6d,build-0b393d3e-1775482819974,2026-04-06 13:40:19.994996+00
056d3cd0-5fed-441d-b20e-65059e8e5367,e2f8611d-6e34-4d7a-a3f0-0c178303ad4b,build-e2f8611d-1775425160254,2026-04-05 21:39:20.272363+00
b57013d4-3ea3-49ba-a2ae-1c3c0c98f146,d4e00451-5f43-4e7b-9c21-b1b4f8d9f3c5,review-corr-d4e00451-5f43-4e7b-9c21-b1b4f8d9f3c5-1775436748,2026-04-06 00:52:28.142915+00
6b692e8c-994d-4394-b66a-82b99ce6a378,d7d84142-d016-422d-8e9c-a37c42d86917,develop-d7d84142-d016-422d-8e9c-a37c42d86917-1775456119313,2026-04-06 06:15:19.343524+00
f1de4de0-4ac5-4441-8037-977f4830574e,2393c86c-bb6a-42e5-a3b2-74bd7ce34ac6,plan-2393c86c-bb6a-42e5-a3b2-74bd7ce34ac6-1775472287660,2026-04-06 10:44:47.668272+00
ba3539fe-8340-4582-a7fa-12fe82385c93,6d056945-fc79-4d8f-920b-e0c23a94d96a,build-6d056945-1775482829808,2026-04-06 13:40:29.828221+00
370e671c-e4ed-460b-b649-7ba296e8c3db,e2f8611d-6e34-4d7a-a3f0-0c178303ad4b,review-corr-e2f8611d-6e34-4d7a-a3f0-0c178303ad4b-1775425213,2026-04-05 21:40:13.463295+00
f31dd3a8-67ec-4a54-b0e9-444cce685c71,8018bc16-f870-46fa-b01d-22a24429686e,build-8018bc16-1775436748949,2026-04-06 00:52:30.094258+00
f9e67afb-4df5-482d-93ac-d0f62592be5c,c7894170-ab10-4a62-94da-576849c812a5,develop-c7894170-ab10-4a62-94da-576849c812a5-1775456427619,2026-04-06 06:20:27.653115+00
7f068d27-911a-4017-aca9-5c07acb41518,3825e28a-cf87-44e4-a302-247bc0bd0f48,plan-3825e28a-cf87-44e4-a302-247bc0bd0f48-1775472606695,2026-04-06 10:50:06.709364+00
def9737e-f953-4170-80d3-7ca2a72027af,1eb1c49a-7236-4b0d-9ceb-303d4459a3aa,build-1eb1c49a-1775472607016,2026-04-06 10:50:07.041614+00
248eba77-7bf9-437e-8856-a50e8691c203,0b393d3e-1bce-4f71-a752-2f67de8c6f6d,review-corr-0b393d3e-1bce-4f71-a752-2f67de8c6f6d-1775482889,2026-04-06 13:41:29.229006+00
f92375a1-8cb8-4b2b-bbe7-574183c6f9cb,d7d84142-d016-422d-8e9c-a37c42d86917,build-d7d84142-1775436831326,2026-04-06 00:53:51.344815+00
66e2d492-f8b5-4325-83dc-220101092c5c,13ea9b23-9b8e-4886-9dfb-7c0d19e5cd06,build-13ea9b23-1775436831347,2026-04-06 00:53:51.365531+00
f4afcaab-f8c8-46d1-ae53-4b13a649ef18,f0cbff08-b0be-4081-81c1-65c59aedc56e,merge-f0cbff08-b0be-4081-81c1-65c59aedc56e-1775456427783,2026-04-06 06:20:27.799506+00
08ad2295-cfd2-4296-b402-723bbdd42743,6d056945-fc79-4d8f-920b-e0c23a94d96a,review-corr-6d056945-fc79-4d8f-920b-e0c23a94d96a-1775482901,2026-04-06 13:41:41.446958+00
e79d416c-1792-4f53-9193-9ddd4f560fa5,e2f8611d-6e34-4d7a-a3f0-0c178303ad4b,merge-e2f8611d-6e34-4d7a-a3f0-0c178303ad4b-1775425338901,2026-04-05 21:42:18.921534+00
ec825ac1-8527-4622-b148-1d5aa97632c8,694be92f-2d90-4b06-b85a-bc8f2308a727,deploy-694be92f-1775436831715,2026-04-06 00:53:51.746164+00
d3a82a0b-13f0-46ad-a481-1c907062c908,156927ec-20f1-4a52-a10b-d6b82a4ac529,merge-156927ec-20f1-4a52-a10b-d6b82a4ac529-1775465979986,2026-04-06 08:59:40.009485+00
0438b8e6-f3ab-4748-97f7-23951e6d502a,1eb1c49a-7236-4b0d-9ceb-303d4459a3aa,review-corr-1eb1c49a-7236-4b0d-9ceb-303d4459a3aa-1775472653,2026-04-06 10:50:53.999647+00
35d3546f-f824-4e2d-93e4-1ffe678a366e,3a9aff3a-9e45-4557-896b-7015709ad993,build-3a9aff3a-1775472654201,2026-04-06 10:50:54.230973+00
57b44d2e-e0d1-4b22-b77a-f27c39560f1b,6d056945-fc79-4d8f-920b-e0c23a94d96a,merge-6d056945-fc79-4d8f-920b-e0c23a94d96a-1775482971566,2026-04-06 13:42:51.590108+00
6c53a0e6-15d1-4075-a8d1-7c2b60fd1997,0b393d3e-1bce-4f71-a752-2f67de8c6f6d,merge-0b393d3e-1bce-4f71-a752-2f67de8c6f6d-1775482971643,2026-04-06 13:42:51.659023+00
4b88fa1e-d358-4744-8e18-1bf7bccbd60f,e2f8611d-6e34-4d7a-a3f0-0c178303ad4b,deploy-e2f8611d-1775425413439,2026-04-05 21:43:33.459494+00
1a388015-f864-4d07-9737-45fb6729f3de,ffa24c51-d8bd-48cf-8fcb-1361dfa94c4c,build-ffa24c51-1775436856539,2026-04-06 00:54:16.973122+00
69326a34-75b2-4fae-9e73-4bc57cd6917a,9d595ca9-e127-4bac-8811-5cea77c95b6c,build-9d595ca9-1775436857719,2026-04-06 00:54:17.741456+00
3571ac2d-9dde-4664-9a37-e57facabb908,220825ee-c005-4c94-a289-e7c95bb906c0,build-220825ee-1775436857751,2026-04-06 00:54:17.76919+00
2fcd4057-52c0-4cff-afed-3ff66a7319d5,d7d84142-d016-422d-8e9c-a37c42d86917,develop-d7d84142-d016-422d-8e9c-a37c42d86917-1775456759430,2026-04-06 06:25:59.506473+00
2ae6d1d7-28de-47bb-bd58-b0679429cdf3,13ea9b23-9b8e-4886-9dfb-7c0d19e5cd06,develop-13ea9b23-9b8e-4886-9dfb-7c0d19e5cd06-1775466006487,2026-04-06 09:00:06.597898+00
39917d69-e4ae-4db8-8335-18c2ed42297d,1eb1c49a-7236-4b0d-9ceb-303d4459a3aa,develop-1eb1c49a-7236-4b0d-9ceb-303d4459a3aa-1775466007181,2026-04-06 09:00:07.201094+00
9955ddb6-46f5-4aad-92a0-b96b1a14a7e7,21ba6cd2-3d4e-493a-b749-4ce390b41cc5,develop-21ba6cd2-3d4e-493a-b749-4ce390b41cc5-1775466007249,2026-04-06 09:00:07.434715+00
8aa3a280-cfb0-40d2-bc38-f70143c0c39f,220825ee-c005-4c94-a289-e7c95bb906c0,develop-220825ee-c005-4c94-a289-e7c95bb906c0-1775466007448,2026-04-06 09:00:07.760293+00
89fc6319-2755-477f-af96-ca773d1d2e49,2431486f-adf4-494e-be1a-bb3d20d92745,develop-2431486f-adf4-494e-be1a-bb3d20d92745-1775466007776,2026-04-06 09:00:08.055551+00
914c6fb5-7a43-433c-9626-e1e62edb5cc6,3825e28a-cf87-44e4-a302-247bc0bd0f48,develop-3825e28a-cf87-44e4-a302-247bc0bd0f48-1775466008084,2026-04-06 09:00:08.198296+00
3b25a1f4-7047-4be9-85b0-2c039e206fa8,3a9aff3a-9e45-4557-896b-7015709ad993,develop-3a9aff3a-9e45-4557-896b-7015709ad993-1775466008213,2026-04-06 09:00:08.762195+00
e8069a29-1a97-4f72-8c46-7db942194b2a,3c2166ef-7c66-4c11-8c90-e677c1376166,develop-3c2166ef-7c66-4c11-8c90-e677c1376166-1775466008780,2026-04-06 09:00:08.89662+00
00d8f381-6d10-4cfd-9179-d08db82e3cc4,41a0d6c1-2b4e-48ba-8a34-4c1191baa4d5,develop-41a0d6c1-2b4e-48ba-8a34-4c1191baa4d5-1775466008911,2026-04-06 09:00:09.066692+00
200ad357-0ead-44e4-aac1-3b89e55fa3a7,8018bc16-f870-46fa-b01d-22a24429686e,develop-8018bc16-f870-46fa-b01d-22a24429686e-1775466009085,2026-04-06 09:00:09.199424+00
af4e8e8d-42f2-4674-b3b5-ad3f9e8125fe,8fd4c2cd-de08-4599-b704-7b9eeb2d1909,develop-8fd4c2cd-de08-4599-b704-7b9eeb2d1909-1775466009216,2026-04-06 09:00:09.769739+00
1be28544-052c-47aa-a559-0d847a624273,694be92f-2d90-4b06-b85a-bc8f2308a727,develop-694be92f-2d90-4b06-b85a-bc8f2308a727-1775466009789,2026-04-06 09:00:10.199142+00
2d78cabd-946e-426f-9acf-73f3b762090b,9d595ca9-e127-4bac-8811-5cea77c95b6c,develop-9d595ca9-e127-4bac-8811-5cea77c95b6c-1775466011814,2026-04-06 09:00:12.198486+00
eff8d7cf-011d-4582-a4f9-7e79692728ba,be0593fb-4442-4bfd-be8d-e7b5339ced69,develop-be0593fb-4442-4bfd-be8d-e7b5339ced69-1775425469136,2026-04-05 21:44:29.352187+00
9cec8264-7508-4b69-8046-24c9579ccee9,dfc431bc-769f-49e3-83e2-323171a40f5b,build-dfc431bc-1775436883332,2026-04-06 00:54:44.99005+00
e648af4d-66d9-481f-ac16-4e5669c0c8fd,26815bab-48ab-4cb9-a778-eb7eb87e6e2a,develop-26815bab-48ab-4cb9-a778-eb7eb87e6e2a-1775466013751,2026-04-06 09:00:14.201167+00
b9707df5-af55-4363-aeba-f137b3f764ab,2393c86c-bb6a-42e5-a3b2-74bd7ce34ac6,develop-2393c86c-bb6a-42e5-a3b2-74bd7ce34ac6-1775473002551,2026-04-06 10:56:42.627222+00
1fbeea6c-5c0a-411a-9f8f-e94c4401abf4,6d056945-fc79-4d8f-920b-e0c23a94d96a,deploy-6d056945-1775483017433,2026-04-06 13:43:37.587966+00
2e223cc7-0d19-43fd-ae09-660001db6a6d,0b393d3e-1bce-4f71-a752-2f67de8c6f6d,deploy-0b393d3e-1775483017789,2026-04-06 13:43:37.910974+00
45c9b707-d5a3-4da1-a6fc-72dcc7a9b6d5,be0593fb-4442-4bfd-be8d-e7b5339ced69,build-be0593fb-1775425533481,2026-04-05 21:45:33.515742+00
ad07dce6-73de-4be6-8b43-4024bedab5b2,d4e00451-5f43-4e7b-9c21-b1b4f8d9f3c5,merge-d4e00451-5f43-4e7b-9c21-b1b4f8d9f3c5-1775436909478,2026-04-06 00:55:11.60374+00
8db5fa6b-9c9d-4bf6-887b-5fcb091fdb53,3a9aff3a-9e45-4557-896b-7015709ad993,build-3a9aff3a-1775436911655,2026-04-06 00:55:11.882679+00
b370e5a9-1a74-4f07-85dd-3facfd3f4ad5,2431486f-adf4-494e-be1a-bb3d20d92745,build-2431486f-1775436912086,2026-04-06 00:55:12.158317+00
fae83781-dd89-40d7-969c-347b5ca2aa76,442c4bca-5c3f-4e50-b42f-32cdc3aec723,build-442c4bca-1775436937912,2026-04-06 00:55:39.729079+00
fbd9dbbd-815e-47cd-b961-883b193a91ed,c7894170-ab10-4a62-94da-576849c812a5,develop-c7894170-ab10-4a62-94da-576849c812a5-1775457067037,2026-04-06 06:31:07.072682+00
6439fa2f-55d1-4a16-b925-d05537167f9c,f0cbff08-b0be-4081-81c1-65c59aedc56e,plan-f0cbff08-b0be-4081-81c1-65c59aedc56e-1775457067141,2026-04-06 06:31:07.145273+00
