id,task_id,author,body,created_at
7efb8c86-f0db-4e87-a2e6-ceae622461df,3825e28a-cf87-44e4-a302-247bc0bd0f48,operator,"[Previous description]
Now I have the full picture. Let me produce the implementation plan.

## Implementation Plan

### 1. Summary

Clean up two hygiene issues on the RBAC enforcement branch (`task/3825e28a`) — revert a stale `operator/package-lock.json` version downgrade and add replacement unit tests for the new action-based PATCH claim contract — so the merge pipeline can retry successfully.

### 2. Approach

The RBAC enforcement code is **already fully implemented** on this branch. All 7 claim-related handlers (`handleUsers`, `handleClaimStatus`, `handleClaims`, `handleClaimById`, `handleClaimsExportCsv`, `handleClaimReceipts`, `handleLineItemReceipts`) already receive `auth: TokenClaims`, use `resolveUser()` / `requireRole()` / `canAccessClaim()` helpers, and the router passes `claims!` to all of them. The previous merge attempt failed due to a transient K8s pod scheduling failure, not a code issue.

Two hygiene items remain:

1. **Stale lockfile**: `operator/package-lock.json` has a spurious `0.2.59` → `0.2.58` version downgrade that conflicts with main. Revert it by checking out the file from `origin/main`.

2. **Missing test coverage**: The branch deleted 115 lines of old PATCH schema/transition tests (which tested the now-removed `{ status: ""submitted"" }` body format and `ALL_CLAIM_STATUSES` import) but added no replacement tests for the new action-based PATCH contract (`{ action: ""submit"", comment?: ""..."" }`). Add pure schema/logic tests that validate the new contract without requiring a database.

### 3. Files to Change

| File | Action | Reason |
|------|--------|--------|
| `operator/package-lock.json` | Revert to main | Remove stale version downgrade (`0.2.59` → `0.2.58`) from diff |
| `taskmaster/src/claims.test.ts` | Modify (append tests) | Replace deleted old PATCH tests with new action-based PATCH contract tests |

No other files need changes. The RBAC implementation in `taskmaster/src/index.ts` is complete and correct.

### 4. Step-by-Step Implementation

**Step 1: Revert the stale `operator/package-lock.json`**

- Run `git checkout origin/main -- operator/package-lock.json` to restore the file from main
- Verify the file is no longer in the diff: `git diff origin/main -- operator/package-lock.json` should produce no output

**Step 2: Add replacement tests for the action-based PATCH contract**

In `taskmaster/src/claims.test.ts`, append a new `describe` block after the existing ""amount validation edge cases"" section. The new tests should cover:

**2a. ACTION_TARGET mapping tests:**
- Define the `ACTION_TARGET` map inline (same as in `index.ts`): `{ submit: ""submitted"", review: ""under_review"", approve: ""approved"", reject: ""rejected"", mark_paid: ""paid"" }`
- Test that each action key maps to the correct target status (5 assertions)
- Test that the map contains exactly 5 entries (no unexpected actions)

**2b. Missing `action` field returns an error:**
- Simulate the handler's validation: if `body.action` is `undefined`, it should be treated as invalid
- Test with `{}` (empty body) — action is missing
- Test with `{ comment: ""just a comment"" }` — action still missing

**2c. Invalid `action` value:**
- Test with `{ action: ""invalid_action"" }` — not in ACTION_TARGET keys
- Test with `{ action: """" }` — empty string not a valid action
- Test with `{ action: ""SUBMIT"" }` — case sensitivity (actions are lowercase)

**2d. Comment field is optional:**
- Test with `{ action: ""submit"" }` — no comment, should be valid
- Test with `{ action: ""approve"", comment: ""Looks good"" }` — with comment, should be valid
- Test with `{ action: ""reject"", comment: ""x"".repeat(5000) }` — at max length boundary, should be valid

**2e. CLAIM_STATUS_SCHEMA updated contract:**
- Replicate the updated `CLAIM_STATUS_SCHEMA` (where `actor_id` is now optional, not required)
- Test that a body with only `status` (no `actor_id`) passes validation
- Test that a body with `status` + optional `actor_id` passes validation
- Test that missing `status` fails validation

**Modeling note:** These tests should follow the same pattern as the existing `CREATE_CLAIM_SCHEMA validation` tests — pure `validateBody()` calls against replicated schemas, no DB required. For the ACTION_TARGET logic tests, use direct JavaScript assertions against a local copy of the map.

**Step 3: Verify build compiles**

- Run `cd taskmaster && npm run build`
- Expect exit code 0

**Step 4: Verify tests pass**

- Run `cd taskmaster && npm test`
- Expect all new tests pass; no more than 2 pre-existing failures (the `developing → todo` and `wrong operator secret` failures that also exist on main)

**Step 5: Commit and force-push**

- Stage all changes: `git add operator/package-lock.json taskmaster/src/claims.test.ts`
- Commit: `git commit -m ""fix: revert stale operator lockfile, add PATCH action tests""`
- Force-push: `git push -f origin task/3825e28a`

### 5. Edge Cases & Risks

| Risk | Mitigation |
|------|------------|
| `operator/package-lock.json` on main may have changed since branch creation | `git checkout origin/main -- operator/package-lock.json` always gets the latest; run `git fetch origin` first |
| New tests import something that doesn't exist in the test file context | All new tests use only `validateBody` (already imported) and local constants — no new imports needed for schema tests. The ACTION_TARGET map is replicated locally, not imported from `index.ts` |
| `claim-transitions.js` import was removed in the diff | Correct — the old tests used `ALL_CLAIM_STATUSES` from `claim-transitions.js`. New tests do NOT need this import since they test the action-based contract, not status enumeration |
| Test count changes could mask a regression | Compare test count before and after; new tests should add ~12-15 tests, total should increase by that amount |
| The 2 pre-existing test failures on main | These are in `api.test.ts`, not `claims.test.ts`. They are unrelated to this work and should remain unchanged |

### 6. Acceptance Criteria

| Check | How to Verify | Expected |
|-------|--------------|----------|
| `operator/package-lock.json` not in diff | `git diff origin/main --stat \| grep operator` | No output |
| TypeScript compiles | `cd taskmaster && npm run build` | Exit 0 |
| Tests pass | `cd taskmaster && npm test` | All new tests pass; ≤2 pre-existing failures |
| ACTION_TARGET mapping tests exist | `grep ""ACTION_TARGET"" taskmaster/src/claims.test.ts` | Matches present |
| Missing action tests exist | `grep ""Missing.*action"" taskmaster/src/claims.test.ts` | At least 1 match |
| Invalid action tests exist | `grep ""Invalid action\|invalid_action"" taskmaster/src/claims.test.ts` | At least 1 match |
| Comment optional tests exist | `grep ""comment.*optional\|without comment\|with comment"" taskmaster/src/claims.test.ts` | At least 1 match |
| Updated CLAIM_STATUS_SCHEMA tests exist | `grep ""actor_id.*optional\|CLAIM_STATUS_SCHEMA"" taskmaster/src/claims.test.ts` | At least 1 match |
| RBAC code unchanged | `git diff HEAD~ -- taskmaster/src/index.ts` | Empty (no index.ts changes in this commit) |
| `resolveUser` still present | `grep ""resolveUser"" taskmaster/src/index.ts` | ≥7 matches |
| `FOR UPDATE` preserved | `grep ""FOR UPDATE"" taskmaster/src/index.ts` | ≥2 matches |
| No `body.actor_id` for identity | `grep ""body.actor_id"" taskmaster/src/index.ts` | 0 matches in handler logic (only in interface/schema definition) |",2026-04-06 13:19:21.633017+00
8a26d3ca-1a3c-4047-9f89-912da0eb49aa,156927ec-20f1-4a52-a10b-d6b82a4ac529,operator,"[Previous description]
## Bug

When editing a draft claim via PUT /api/claims/:id, the handler deletes all existing line_items (`DELETE FROM line_items WHERE claim_id = $1`) and reinserts them. The `receipts` table has `ON DELETE CASCADE` on `line_item_id`, so all receipt metadata rows are silently deleted — but the actual receipt files on disk (referenced by `storage_path`) are never removed.

This means:
1. Users lose all uploaded receipts when editing a draft claim's line items
2. Orphaned files accumulate on disk with no cleanup path

## Found by
Architecture reviewer on task d7d84142 (draft editing feature).
Relevant code: `taskmaster/src/index.ts` around line 643, and `taskmaster/src/db.ts` around line 1166.

## Acceptance Criteria
- When line items are deleted/replaced during claim editing, associated receipt files are deleted from disk before the DB cascade runs
- OR: Preserve existing line item IDs where possible (match by ID) instead of delete-and-reinsert, so receipts are not lost
- OR: At minimum, query receipt storage_paths and delete files before running DELETE FROM line_items
- Add a test that verifies receipt files are cleaned up when line items are replaced",2026-04-06 08:52:37.66739+00
e58ff42c-6760-487f-80fb-ac1e6b74c059,13ea9b23-9b8e-4886-9dfb-7c0d19e5cd06,operator,"[Previous description]
GET /api/claims — list claims filtered by role (own claims for employee, team claims for manager, all approved for finance)",2026-04-06 09:37:55.365897+00
e79682dd-60cb-422b-a5fe-47dfbc267b5a,3c7c2515-5273-4f82-86d1-10e00f7229fb,operator,"[Previous description]
The handleClaimStatus handler (taskmaster/src/index.ts:400) reads the claim with `SELECT * FROM claims WHERE id = $1` without `FOR UPDATE`. Two concurrent PATCH requests can both read the same status and both proceed with the transition, allowing double-transitions (e.g. two simultaneous under_review→approved and under_review→rejected both succeeding). Fix: change to `SELECT * FROM claims WHERE id = $1 FOR UPDATE` to match the existing pattern at line 765. Identified by architecture review of task bf5424f6.",2026-04-06 09:45:08.117308+00
cdb37b69-63d6-45fc-8dfa-275f5bd21367,13ea9b23-9b8e-4886-9dfb-7c0d19e5cd06,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T09:58:40.805Z

taskmaster:
  build:  built (234s) -> localhost:31500/tmpclaw/taskmaster:1775469254
  deploy: deployed
```",2026-04-06 09:59:37.296354+00
18e8c294-867c-473a-aea1-e091cd7126d5,8fd4c2cd-de08-4599-b704-7b9eeb2d1909,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T10:02:30.250Z

claims-ui:
  build:  built (117s) -> localhost:31500/tmpclaw/claims-ui:1775469610
  deploy: deployed
```",2026-04-06 10:04:13.257555+00
5db2e08d-5ff2-45ab-8b27-0f2eddeafdb1,220825ee-c005-4c94-a289-e7c95bb906c0,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T10:03:17.709Z

claims-ui:
  build:  skipped (config-only, using existing image)
  deploy: deployed (config-only)
flood:
  build:  built (100s) -> localhost:31500/tmpclaw/flood:1775468902
  deploy: deployed
launcher:
  build:  built (74s) -> localhost:31500/tmpclaw/launcher:1775468902
  deploy: deployed
matrix:
  build:  skipped (config-only, using existing image)
  deploy: deployed (config-only)
portal:
  build:  built (76s) -> localhost:31500/tmpclaw/portal:1775468902
  deploy: deployed
project-shell:
  build:  built (204s) -> localhost:31500/tmpclaw/project-shell:1775468902
  deploy: deployed
projects-ui:
  build:  built (101s) -> localhost:31500/tmpclaw/projects-ui:1775468902
  deploy: deployed
taskmaster:
  build:  built (136s) -> localhost:31500/tmpclaw/taskmaster:1775468902
  deploy: deployed
```",2026-04-06 10:04:42.931313+00
53666eca-eaa2-41a7-895d-98cf10f8f252,3c7c2515-5273-4f82-86d1-10e00f7229fb,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T10:05:55.214Z

taskmaster:
  build:  built (48s) -> localhost:31500/tmpclaw/taskmaster:1775469888
  deploy: deployed
```",2026-04-06 10:06:19.244339+00
406b3d0a-143d-48bd-bbcc-1d615d3496ed,2431486f-adf4-494e-be1a-bb3d20d92745,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T10:24:35.219Z

taskmaster:
  build:  built (37s) -> localhost:31500/tmpclaw/taskmaster:1775471020
  deploy: deployed
```",2026-04-06 10:29:10.538576+00
f10b77bd-75fa-4755-b82a-2f21a2221d46,9d595ca9-e127-4bac-8811-5cea77c95b6c,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T10:45:57.214Z

operator:
  build:  built (17s) -> localhost:31500/tmpclaw/operator:1775472288
  deploy: deployed
```",2026-04-06 10:50:03.42012+00
797fb33e-877c-4572-9334-ee969c7b0e53,2393c86c-bb6a-42e5-a3b2-74bd7ce34ac6,operator,"[Previous description]
## Problem

In `taskmaster/src/index.ts`, the PUT handler in `handleClaimById` (line 662-664) reads the claim status with `pool.query` *outside* its transaction (which starts at line 697-699). Two concurrent PUT requests can both pass the `status === ""draft""` check before either begins its transaction, allowing concurrent edits that should be serialized.

## Root Cause

The SELECT at line 663 (`SELECT * FROM claims WHERE id = $1`) runs on the connection pool, not inside the `BEGIN`/`COMMIT` transaction block that starts at line 699. This is a TOCTOU (time-of-check-time-of-use) race condition.

## Fix

Move the status check inside the transaction and add `FOR UPDATE` to the SELECT query, matching the pattern already established at lines 400 and 765.

Specifically:
1. Move lines 662-669 (the SELECT + status check) to after `await client.query(""BEGIN"")` at line 699
2. Change the query to use `client.query` instead of `pool.query`
3. Add `FOR UPDATE` to the SELECT

## Severity

Low — concurrent edits to a draft claim result in last-writer-wins, which is acceptable but not ideal. The fix ensures proper serialization.

## Identified By

Task 3c7c2515 (FOR UPDATE fix) implementation plan, section 5 (Edge Cases & Risks).",2026-04-06 10:56:39.835599+00
164c7bd4-022f-4d15-81ac-f050b300bdd2,3a9aff3a-9e45-4557-896b-7015709ad993,operator,"[Previous description]
The work described in this ticket is **already implemented** on this branch. Commit `974c5638` (""feat(portal): update HTML shell to warm neutral palette (slate, teal, warm white)"") already delivers:

- Dark theme: warm slate backgrounds (`#0f1317`, `#171d24`), teal accents (`#14b8a6`, `#5eead4`), warm white text (`#ece8e1`)
- Light theme: warm off-white backgrounds (`#f8f5f1`, `#fefcf9`), teal accents (`#0d9488`), slate text (`#1e293b`)
- All colors via CSS custom properties
- Both desktop (`portal/public/index.html`) and mobile (`portal/public/mobile/index.html`) shells updated
- Responsive CSS with breakpoints preserved

## Implementation Plan

### ALREADY_COMPLETE

This ticket's requirements are fully satisfied by commit `974c5638` on branch `task/3a9aff3a`. The HTML shell has been updated to a warm neutral palette (slate, teal, warm white) with responsive CSS. Both desktop and mobile shells are consistent.

**Commit:** `974c5638` — `feat(portal): update HTML shell to warm neutral palette (slate, teal, warm white)`

**Files changed:**
- `portal/public/index.html` — desktop shell palette
- `portal/public/mobile/index.html` — mobile shell palette

**No further implementation is needed.** The branch should be pushed for review/merge.

BRANCH: task/3a9aff3a",2026-04-06 11:03:59.003047+00
08e4d169-d653-4067-822b-89275afcf6b7,2393c86c-bb6a-42e5-a3b2-74bd7ce34ac6,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T11:44:48.433Z

taskmaster:
  build:  built (13s) -> localhost:31500/tmpclaw/taskmaster:1775475858
  deploy: deployed
```",2026-04-06 11:45:08.824082+00
89e92a98-7e34-4bef-8c18-5559ed8733b0,3a9aff3a-9e45-4557-896b-7015709ad993,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T11:44:37.126Z

portal:
  build:  skipped (config-only, using existing image)
  deploy: deployed (config-only)
```",2026-04-06 11:45:08.848386+00
f32543bf-a655-4b18-b1fa-ba91a28e7aed,37e7525b-5be6-4160-b7ca-25785f57e36b,operator,"[Previous description]
In claims-ui/public/ui/claims.js, fetchClaimDetail re-fetches the full claims list (API_BASE) instead of a single claim endpoint (e.g. API_BASE + ""/"" + id). This works but is inefficient — add a single-claim fetch path if the taskmaster API supports it, or add one if not. Flagged in review of task a4f9e580.",2026-04-06 12:07:17.464848+00
3b40ea68-adf2-491d-85eb-3840b5a970ac,542b7d17-1f4a-447f-9824-729200b2d34e,operator,"[Previous description]
Two tests in `taskmaster/src/api.test.ts` have been failing on main, causing false build failure reports for unrelated task branches:

1. **`developing → todo (backward pipeline is invalid)`** (line ~1835) — expects 409 but gets 200
2. **`wrong operator secret does not bypass`** (line ~2038) — expects 409 but gets 200

Both tests validate that backward pipeline status transitions (`developing → todo`) are rejected. The status transition validation logic is not enforcing this constraint.

**Impact**: These pre-existing failures caused task 2393c86c (TOCTOU fix) to be incorrectly reported as a build failure, wasting ~97 minutes of agent time on rework analysis for a correct implementation.

**Root cause**: The task status transition validation in `taskmaster/src/index.ts` appears to allow `developing → todo` when it should reject it as a backward pipeline move. The `X-Operator-Override` header bypass logic may also be broken (wrong secret should not bypass validation).

**Fix**: Debug the PATCH `/api/tasks/:id` status transition logic to ensure backward pipeline moves are rejected (409) unless a valid operator override secret is provided.",2026-04-06 13:08:05.23242+00
7237d27b-210e-4132-9cea-cfc0dd2d6f6b,542b7d17-1f4a-447f-9824-729200b2d34e,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T13:19:43.529Z

operator:
  build:  built (27s) -> localhost:31500/tmpclaw/operator:1775481469
  deploy: deployed
portal:
  build:  built (17s) -> localhost:31500/tmpclaw/portal:1775481469
  deploy: deployed
taskmaster:
  build:  built (4s) -> localhost:31500/tmpclaw/taskmaster:1775481469
  deploy: deployed
```",2026-04-06 13:19:57.072932+00
9c4affd0-6716-49ec-a869-447ee3e4f93b,3825e28a-cf87-44e4-a302-247bc0bd0f48,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T13:31:54.515Z

taskmaster:
  build:  built (6s) -> localhost:31500/tmpclaw/taskmaster:1775482291
  deploy: deployed
```",2026-04-06 13:32:16.503851+00
87d725a2-b536-48ce-9ecc-8e8fb31b68c0,0b393d3e-1bce-4f71-a752-2f67de8c6f6d,operator,"[Previous description]
The POST /api/claims handler accepts any `submitter_id` from the request body without checking that the authenticated user is authorized to create claims on behalf of that submitter. An employee can create claims attributed to another user by supplying a different `submitter_id`.

The task was ""Enforce RBAC on all endpoints"" but POST was missed. The `resolveUser()` helper derives the authenticated user, but the handler trusts `body.submitter_id` for the claim record instead of using the authenticated identity.

Fix: Either (a) ignore `body.submitter_id` and always use the authenticated user id from `resolveUser()`, or (b) if delegation is needed, verify the authenticated user has permission to create claims for the specified submitter.

Found by architecture review of task 3825e28a.",2026-04-06 13:36:02.392955+00
8f4ba208-d31d-4215-bc1f-f53e6b7d2bda,6d056945-fc79-4d8f-920b-e0c23a94d96a,operator,"[Previous description]
The action-based PATCH handler in taskmaster/src/index.ts does not set `approver_id` when processing the `reject` action. The older `handleClaimStatus` handler (line ~522) correctly sets both `rejected_at` and `approver_id` on rejection. The new action-based handler only sets `rejected_at`, losing the identity of who rejected the claim.

This breaks audit trail requirements — there is no record of which manager rejected a claim.

Fix: Add `approver_id = $N` (with the authenticated user id) to the `reject` branch of the action-based PATCH handler. Also verify `approve` and `mark_paid` set `approver_id` consistently.

Found by architecture review of task 3825e28a.",2026-04-06 13:36:02.835905+00
80739384-5f39-4415-ac4b-2f728622547f,6d056945-fc79-4d8f-920b-e0c23a94d96a,operator,"Deploy failed:
```
Deploy run: 2026-04-06T13:44:38.407Z

taskmaster:
  build:  built (39s) -> localhost:31500/tmpclaw/taskmaster:1775483037
  deploy: deploy failed: Helm deploy failed: Command failed: helm upgrade --install taskmaster /workspace/repo/taskmaster/chart --namespace tmpclaw --reset-values --set image.repository=localhost:31500/tmpclaw/taskmaster --set-string image.tag=1775483037 --set imagePullPolicy=Always --wait --timeout 120s --history-max 10
Error: UPGRADE FAILED: another operation (install/upgrade/rollback) is in progress

```",2026-04-06 13:45:02.475034+00
5c9bbb9e-5b2c-4c6c-a063-3e100c028c42,0b393d3e-1bce-4f71-a752-2f67de8c6f6d,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T13:44:58.173Z

taskmaster:
  build:  built (39s) -> localhost:31500/tmpclaw/taskmaster:1775483037
  deploy: deployed
```",2026-04-06 13:45:14.27708+00
699e24d1-9d7d-49a1-be89-5b50e3106885,c4dbfeb0-4360-4cca-bdc7-0bf8d298a42c,operator,"[Previous description]
The action-based PATCH handler in taskmaster/src/index.ts groups `approve` and `mark_paid` together, setting `approved_at = now()` for both actions. When a claim transitions from approved → paid, this overwrites the original approval timestamp.

Fix: Split `approve` and `mark_paid` into separate branches. `mark_paid` should set a `paid_at` column (or at minimum not overwrite `approved_at`). The `approve` branch should continue setting `approved_at`.

Found by architecture review of task 3825e28a.",2026-04-06 13:47:43.143181+00
885ba040-c733-46a8-8247-c24c802ac66c,c4dbfeb0-4360-4cca-bdc7-0bf8d298a42c,operator,"Deploy succeeded:
```
Deploy run: 2026-04-06T13:55:08.317Z

taskmaster:
  build:  built (6s) -> localhost:31500/tmpclaw/taskmaster:1775483682
  deploy: deployed
```",2026-04-06 13:55:28.540656+00
